Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,id,journal,author,doi,title,sci_cat,replic,hypo_tested,num_hyp,support,hyp1,hyp2,effect_size,clin_trial,prereg,prereg_link,data_state,open_data,animal,RCT,sig_level,sig_test,pval_sig,pval_type,rel_pval,sample_info,N,N_just
True,4/19/21 8:54,R_2aQdcr3rusLECdb,anonymous,EN,Joe Warne,JSAMS,Swartz,10.1016/j.jsams.2019.05.018,A helmetless-tackling intervention in American football for decreasing head impact exposure: A randomized controlled trial,Motor learning/control/behavior,No,Yes,1,Full support,that secondary school agedAmerican football players who regularly and progressively prac-tice tackling and blocking skills without a helmet will experiencefewer head impacts compared to controls.,Our most importantfinding was that players participating in the helmetless tacklingand blocking intervention experienced 26–33% fewer game relatedImpAE at two identical time points across both seasons comparedto the control. Intervention,Yes,No,Yes,#NCT02519478,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",180,Yes
True,4/19/21 9:00,R_2fdtgyVmZzXBKux,anonymous,EN,Joe Warne,JSAMS,Sinnott,10.1016/j.jsams.2019.08.004,Persistent vestibular-ocular impairment following concussion in adolescents,Clinical research,No,Yes,1,Partial support,We hypoth-esized that concussed patients with persistent vestibular-ocularimpairment would perform worse on a neurocognitive assess-ment than those without vestibular-ocular impairment after SRC,"Our primary hypothesis was partially supported as the PERSISTgroup reported greater symptoms and had worse verbal memoryscores 11–21 days after concussion, but this finding was significantonly compared to the IMPROVE group",Yes,Yes,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",50,No
True,4/19/21 10:26,R_9WZ7NTnMwWzKP8R,anonymous,EN,Claudia Romero,MSSE,COLETTA,10.1249/MSS.0000000000002048,High-Intensity Interval Training Is Feasible in Women at High Risk for Breast Cancer,Clinical research,No,Yes,1,Full support,We hypothesized that HIIT would be feasible in women at heightened risk for breast cancer.,"Overall, HIIT is feasible based on the observed high adherence and compliance to the HIIT protocol and retention to the 12-wk intervention within this high-risk patient population.",Yes,Yes,Yes,NCT02923401,No,,No,Yes,Yes,Yes,No,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",44,Yes
True,4/19/21 10:37,R_2uHsA2avWzZMpJP,anonymous,EN,Claudia Romero,MSSE,TROSCHEL,10.1249/MSS.0000000000002067,"FABIAN M. TROSCHEL1, RALF BRANDT2, RAINERWIEWRODT3, WALTER STUMMER2, and DOROTHEE WIEWRODT2",Clinical research,No,No,,,,,No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",1,No
True,4/19/21 10:52,R_3HNy7Xs9sSWRdnw,anonymous,EN,Claudia Romero,MSSE,GORDON,10.1249/MSS.0000000000002053,High-Intensity Single-Leg Cycling Improves Cardiovascular Disease Risk Factor Profile,Applied exercise physiology (human),No,Yes,1,Partial support,"We hypothesized that high-intensity singleleg interval cycling (HITSL) would induce greater changes in whole-body aerobic capacity, blood pressure, lipid profile, glucose, and body fat when compared with high-intensity doubleleg interval cycling (HITDL) and moderate-intensity double-leg continuous cycling (MCTDL).","The major findings from this study were as follows: 1) high-intensity single-leg cycling resulted in greater localized intensity, and 2) all three exercise conditions positively influenced key CVD risk factors without significant differences between modalities.",Yes,No,Yes,ACTRN12616000444482,No,,No,Yes,Yes,Yes,No,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",53,Yes
True,4/19/21 11:06,R_1H7gj4n3tp9zNBD,anonymous,EN,Claudia Romero,MSSE,STONE,10.1249/MSS.0000000000002062,Horizontal Crank Position Affects Economy and Upper Limb Kinematics of Recumbent Handcyclists,Biomechanics,No,Yes,1,Full support,"It was hypothesized that the closest and furthest horizontal crank positions would be the least economical, as these configurations differ most from what has been observed in our laboratory.","The results confirmed the hypothesis that 97% and 100% horizontal crank positions were more economical than 94% and 103% positions at 70% POPeak. Positioning the cranks too far (103%) from the shoulders caused an increase in clavicle protraction, scapular internal rotation, shoulder flexion, shoulder adduction, and elbow extension",Yes,No,No,,No,,No,No,Yes,Yes,No,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",15,Yes
True,4/19/21 12:09,R_a4MBKhBFNcgGBot,anonymous,EN,Claudia Romero,MSSE,TOURON,10.1249/MSS.0000000000001992,Impact of Eccentric or Concentric Training on Body Composition and Energy Expenditure,Basic physiology (animal and cell physiology),No,Yes,1,Full support,we hypothesized that after training at iso-V˙O2 changes in total body mass (TBM) and fat body mass (FBM) would be the same in ECC- and CONtrained animals.,"As per the working hypothesis, conditionsof iso-V˙ O2 training (ECC30 and CON) resulted in effects of similar magnitudes on FBM as compared to the isopower lower V˙ O2 condition (ECC15).",Yes,No,No,,No,,Yes,Yes,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",60,Yes
True,4/19/21 12:25,R_2qmCXEehzVTNP3F,anonymous,EN,Claudia Romero,MSSE,SHERK,10.1249/MSS.0000000000002082,Impact of Exercise and Activity on Weight Regain and Musculoskeletal Health Post-Ovariectomy,Basic physiology (animal and cell physiology),No,Yes,1,Not supported,"We hypothesized that regular exercise would counteract the biological drive to regain weight by preserving insulin sensitivity, mitochondrial biogenesis, bone mass, and fat oxidation in muscle, bone, and liver, and the resulting EE that might otherwise decrease with the removal of ovarian hormones.","Taken together, these data would suggest that leanness and exercise do not necessarily protect from biological drive to regain weight after the loss of ovarian function.",No,No,No,,No,,Yes,Yes,Yes,Yes,No,A mix: some exact and relative p-value(s),p <.01,"Yes (e.g., total and group sample sizes provided)",44,Yes
True,4/19/21 12:40,R_3ELLchVhEiIrfNi,anonymous,EN,Claudia Romero,MSSE,BUYSE,10.1249/MSS.0000000000002084,Improving the Diagnosis of Nonfunctional Overreaching and Overtraining Syndrome,Sport/exercise psychology,No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",100,No
True,4/19/21 15:53,R_3iyDiDmfuqwP6er,anonymous,EN,Whitley Atkins,EJSS,KLOSTERMANN,10.1080/17461391.2019.1571113,Especial skill vs. quiet eye duration in basketball free throw: Evidence fort he inhibition of competing task solutions,Motor learning/control/behavior,No,Yes,1,Full support,"Based on the inhibition hypothesis, it was expected that the actual QE duration would be longer than the predicted QE duration","herefore, this finding is in line with the assumed mechanism of the inhibition hypothesis",Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",15,Yes
True,4/19/21 16:02,R_2Cj2jeXfr8byoUW,anonymous,EN,Whitley Atkins,EJSS,STAVRES,10.1080/17461391.2018.1564368,Exaggerated post exercise hypotension following concentric but not eccentric resistance exercise: Implications for metabolism,Applied exercise physiology (human),No,Yes,1,Full support,"We hypothesised that concentric exercise would elicit a higher metabolic demand during work-matched exercise, which would potentiate the PEH response","Our data support our hypothesis, such that the more metabolically demanding concentric exercise elicited an augmented PEH response",No,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p < .001,"Yes (e.g., total and group sample sizes provided)",12,No
True,4/19/21 16:14,R_3PvmDnFSMnqheVe,anonymous,EN,Whitley Atkins,EJSS,PETHICK,10.1080/17461391.2019.1599450,Fatigue reduces the complexity of knee extensor torque during fatiguing sustained isometric contractions,Biomechanics,No,Yes,1,Not supported,"The experimental hypotheses were that both maximal and submaximal sustained isometric contractions would result in a reduction in torque complexity (measured by decreased approximate entropy [ApEn]), which would be accompanied by a shift in temporal fractal scaling (measured by increased detrended fluctuation analysis [DFA]αscaling exponent).","Interestingly, in contrast to our hypothesis, the decrease in entropy during the submaximal contractions was not accompanied by a shift towards a Brownian torque output",No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",9,No
True,4/19/21 16:20,R_2e8BXiZc3dTinZp,anonymous,EN,Whitley Atkins,EJSS,Grazioli,10.1080/17461391.2019.1620863,Hamstring rate of torque development is more affected than maximal voluntary contraction after a professional soccer match,Biomechanics,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",16,No
True,4/19/21 16:27,R_2uyM0WRYUZFptm9,anonymous,EN,Whitley Atkins,EJSS,McCosker,10.1080/17461391.2018.1564797,How performance analysis of elite long jumping can inform representative training design through identification of key constraints on competitive behaviours,Sport performance,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",108,No
True,4/19/21 16:40,R_2e2an1PKuCII7cf,anonymous,EN,Whitley Atkins,EJSS, Amaro-Gahete,10.1080/17461391.2019.1595160,Impact of data analysis methods for maximal fat oxidation estimation during exercise in sedentary adults,Clinical research,No,Yes,1,Not supported,"We hypothesised that the use of different pre-defined time intervals may affect the MFO and Fatmax estimations independently of the data analysis approach, due to the fact that sedentary individuals likely need longer time to reach a stable measurement when different intensities are applied.","The primary findings indicate that there are no differences in MFO and Fatmax across the selection of different time intervals in the last part of the stage (i.e. last 30, 60, 90- and 120-seconds time intervals)using the polynomial-curve data analysis.",No,Yes,Yes, ID:NCT02365129 ID: NCT03334357,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",151,No
True,4/19/21 16:52,R_2AYFyzGN8bvdtZn,anonymous,EN,Whitley Atkins,EJSS,GONZALO-SKOK,10.1080/17461391.2018.1502357,Influence of force-vector and force application plyometric training in young elite basketball players,Motor learning/control/behavior,No,No,,,,,Yes,No,No,,No,,No,Yes,Yes,No,,,,"Yes (e.g., total and group sample sizes provided)",20,No
True,4/21/21 2:14,R_eWFxgIO3xC9kgy5,anonymous,EN,Chris McCrum,EJSS,Hashizume,10.1080/17461391.2018.1539123,Between-limb differences in running technique induces asymmetric negative joint work during running,Biomechanics,No,Yes,2,Full support,We hypothesized that the negative work is smaller for a particular side of the leg (inferior side) than the other side of the leg (superior side) for each lower extremity joint,These results support our initial hypotheses that the negative work is smaller for the inferior side than for the superior side for each lower extremity joint,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",25,No
True,4/21/21 2:28,R_3PE41CLJOb4flzX,anonymous,EN,Chris McCrum,EJSS,Touzard,10.1080/17461391.2018.1539527,Biomechanical analysis of the “waiter’s serve” on upper limb loads in young elite tennis players,Biomechanics,No,Yes,2,Partial support,We hypothesized to find lower serve velocities and/or higher upper limb joint loads for WS group compared to NS group.,"The current study suggests that WS could be at risk for wrist because higher peaks of wrist anterior and proximal forces were obtained (Table I). Although these results seem to support our findings concerning elbow varus torque, we miss significant difference to clearly conclude that WS and elbow injury are linked. Our results suggest WS players required more IR torque to reverse the ER of upper arm (Table I). Interestingly, serve velocity was identical in our two groups (Table I).",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",18,No
True,4/21/21 2:40,R_1DMFelhXZCfbT1K,anonymous,EN,Chris McCrum,EJSS,Lizondo,10.1080/17461391.2018.1563633,Bone quality in young adults with intellectual disability involved in adapted competitive football,Other,No,Yes,1,Full support,"Our hypothesis is that due to the different endocrine and hormonal characteristics of these 2 populations with ID (DS and non-DS), bone response to physical activity may be different and less obvious in individuals with DS.","The sub-analysis of the ID groups on the basis of aetiology (DS and non- DS) revealed 3 main findings: (1) Sedentary participants with non-DS ID showed worse bone quality (lower SOS, lower stiffness index, lower T-scores, and lower estimated BMD) than sedentary DS individuals; (2) there were no differences in the bone quality parameters between DS football players and sedentary DS participants; (3) ID non-DS football players displayed significantly better QUS parameters than their sedentary counterparts, reflecting a clear bone response to exercise. This finding confirms that bone quality could be maintained or restored in individuals with non-DS ID by regularly playing football.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",112,No
True,4/21/21 13:30,R_1QMFePl0v9HwmD0,anonymous,EN,Chris McCrum,EJSS,Polito,10.1080/17461391.2019.1596166,Caffeine and resistance exercise: the effects of two caffeine doses and the influence of individual perception of caffeine,Applied exercise physiology (human),No,No,,,,,No,No,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",14,No
True,4/21/21 13:42,R_pfwHZqzRjjCkORP,anonymous,EN,Chris McCrum,EJSS,Rolim,10.1080/17461391.2018.1532532,Caffeine increases parasympathetic reactivation without altering resting and exercise cardiac parasympathetic modulation: A balanced placebo design,Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",21,No
True,4/21/21 14:21,R_2qn2qgu8MUySn77,anonymous,EN,Chris McCrum,EJSS,Naves,10.1080/17461391.2018.1548650,Cardiorespiratory and perceptual responses of two interval training and a continuous training protocol in healthy young men,Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",10,Yes
True,4/21/21 14:31,R_3g74yWAFHr1RlVA,anonymous,EN,Chris McCrum,EJSS,Jiménez-Reyes,10.1080/17461391.2018.1542032,Changes in mechanical properties of sprinting during repeated sprint in elite rugby sevens athletes,Biomechanics,No,Yes,1,Partial support,"We hypothesise that the fatigue induced by a repeated sprint protocol would result in a decrease in practical performance measures, from an associated impairment of horizontal power output (Morin et al. 2011).","The main findings from this work show that the major decrease in sprint performance was associated with a substantial decrease in both v0 (–15,1%) and Pmax (–20.1%).",Yes,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",20,No
