StartDate,EndDate,id,journal,author,doi,title,sci_cat,replic,hypo_tested,num_hyp,support,hyp1,hyp2,effect_size,clin_trial,prereg,prereg_link,data_state,open_data,animal,RCT,sig_level,sig_test,pval_sig,pval_type,rel_pval,sample_info,N,N_just,Team Leader Notes
4/12/21 17:46,4/12/21 17:52,Vanessa Yingling,MSSE,RUDER,10.1249/MSS.0000000000002032,Relationship of Foot Strike Pattern and Landing Impacts during a Marathon,Biomechanics,No,Yes,2,Partial support,"We hypothesized that FFS runners would have lower landing impacts than MFS runners, who would have lower impacts than RFS runners","In contrast to our expectation, we found that MFS runners exhibited significantly higher TS than FFS. In addition, MFS and RFS runners exhibited very similar TS values.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.01,"Yes (e.g., total and group sample sizes provided)",222,No,"Effect_size resolved, Hyp after discussion CRM and SH agree with VY on partial, N-resolved using number completed based on diagram, P<0.01 in table "
4/12/21 17:55,4/12/21 17:59,Vanessa Yingling,MSSE,PADILHA,10.1249/MSS.0000000000002009,Resistance Exercise Counteracts Tumor Growth in Two Carcinoma Rodent Models,Basic physiology (animal and cell physiology),No,Yes,1,Full support,We hypothesize that RE may mitigate tumor growth and aggressiveness parameters as previously shown in endurance-exercised rodents.,"Our data demonstrated that RE mitigated tumor growth and favored tumor end points, such as lower histopathological grade, assuming less nuclear pleomorphism and mitotic cells, smaller viable tumor area, and decreased tumor cell proliferation in both Walker-256 and Ehrlich adenocarcinomas.",No,No,No,,No,,Yes,Yes,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",32,No,"VY wrong on p values, Hyp- SH looking for “hypoth” in discussion, RCT-VY sees random"
4/12/21 18:02,4/12/21 18:11,Vanessa Yingling,MSSE,LIM,10.1249/MSS.0000000000002088,Resistance Exercise–induced Changes in Muscle Phenotype Are Load Dependent,Applied exercise physiology (human),No,Yes,2,Full support,"we hypothesized that lower-load contractions, so long as they were performed to voluntary fatigue, would result in equivalent hypertrophy to that seen with the performance of higher-load contraction","Congruent with the conclusion of equivalent hypertrophy (15), we showed here that when RET was performed to volitional fatigue, there were significant and similar changes in muscle",No,No,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",21,No,"Effect_size resolved, Hyp- SH looking for “hypoth” in discussion, Pval_sig resolved"
4/12/21 18:56,4/12/21 19:01,Vanessa Yingling,MSSE,SARIN,10.1249/MSS.0000000000002003,Resistance Training Induces Antiatherogenic Effects on Metabolomic Pathways,Applied exercise physiology (human),No,Yes,1,Full support,we hypothesize that chronic resistance training has the potential to alter body composition and metabolome profiles in a cardiometabolically favorable manner.,"The resistance-training regimen resulted in improved body composition (e.g., fat mass ↓, visceral fat mass ↓, lean mass ↑) and subsequent positive alterations in serum lipids and lipoproteins (e.g., apoB ↓, apoB/apoA1 –ratio ↓, free-, remnant-, IDL and LDL-cholesterol ↓, conjugated linoleic acid ↑), thus suggesting a cardiometabolically favorable alteration of serum metabolome.",Yes,Yes,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",86,Yes,"p values in Table 1, separate section for power calculations"
4/12/21 19:05,4/12/21 19:11,Vanessa Yingling,MSSE,STERNFELD,10.1249/MSS.0000000000002083,Risk Estimates for Diabetes and Hypertension with Different Physical Activity Methods,Epidemiology,No,Yes,1,Full support,The primary hypothesis is that associations of accelerometer-determinedMVPA (MVPA-Acc) with incident T2D and stage 2 and greater hypertension will be more consistent and stable than those between self-reportedMVPA (MVPA-SR) and the two outcomes,This analysis of self-reported and accelerometer-determined MVPA and the risk of 10-yr incident diabetes suggest that the magnitude and consistency of risk reduction associated with the accelerometer-determined measure are greater and more robust than with the self-reported measure.,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",2291,No,"Sci_Cat majority choice, Effect_size resolved, Hyp- SH looking for “hypoth” in discussion, N from results used, Clin_trial based on def agree, Pval_sig resolved, all exact - p<0.001"
4/12/21 19:13,4/12/21 19:16,Vanessa Yingling,MSSE,MORA-GONZALEZ,10.1249/MSS.0000000000002064,"Sedentarism, Physical Activity, Steps, and Neurotrophic Factors in Obese Children",Applied exercise physiology (human),No,No,,,,,Yes,No,Yes,NCT02295072,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",97,No,"Sci_Cat MSSE choice, Effect_size resolved, N-resolved using number completed, Clin_trial based on def agree, p<0.037 found in results for mix, no N justification"
4/12/21 19:30,4/12/21 19:34,Vanessa Yingling,MSSE,BRONAS,10.1249/MSS.0000000000001957,Sedentary Time and White Matter Hyperintensity Volume in Older Adults,Clinical research,No,Yes,1,Full support,"We hypothesized that greater sedentary time would be associated with greater WMH volumes and that this relationship would differ depending on the level of kidney function asmeasured by eGFR.More specifically, individuals with lower levels of eGFR would have greater WMH volumes at higher levels of sedentary behavior.","We also found that sedentary time was significantly associated with WMH only when eGFR was lower than 97 mL·min−1 per 1.73 m2, which suggests an association of sedentary time and WMH in persons with reduced eGFR",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",94,No,"Sci_Cat majority choice, Effect_size resolved, Hyp- SH looking for “hypoth” in discussion, N from results used. P type, mixed due to text and table 2"
4/12/21 19:36,4/12/21 19:39,Vanessa Yingling,MSSE,MEYER,10.1249/MSS.0000000000002006,Serum Endocannabinoid and Mood Changes after Exercise in Major Depressive Disorder,Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",17,No,"Sci_Cat majority choice, exact p values in results text so mixed"
4/13/21 9:02,4/13/21 9:09,Vanessa Yingling,MSSE,EAGLE,10.1249/MSS.0000000000001974,Shared Neuromuscular Performance Traits in Military Personnel with Prior Concussion,Clinical research,No,Yes,1,Full support,"it was hypothesized that military personnel who suffered a concussion within the previous 2 yr would demonstrate deficiencies in neuromuscular control parameters, such as muscular strength, time to peak torque, and single-leg landing strategies, with no difference in physiological outcomes relative to healthy controls with no concussion history.","As hypothesized, a majority of previously concussed warfighters in the current study (75%) presented with shared neuromuscular performance abnormalities that differentiated them from CONTROL (Fig. 1).",No,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided) p values- unclear and vague significance references but they were there",48,No,"Sci_Cat MSSE choice, SH missed hyp, N was subset of larger dataset , Pval_sig resolved"
4/13/21 9:09,4/13/21 9:15,Vanessa Yingling,MSSE,SPRENGELER,10.1249/MSS.0000000000001948,Sports Contribute to Total Moderate to Vigorous Physical Activity in School Children,Epidemiology,No,No,,,,,Yes,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",396,No,"Effect_size resolved, N based on flow diagram, VY agree no significance mentioned"
4/13/21 9:15,4/13/21 9:21,Vanessa Yingling,MSSE,BARRUÉ-BELOU,10.1249/MSS.0000000000002042,Supraspinal Control of Recurrent Inhibition during Anisometric Contractions,Applied exercise physiology (human),No,Yes,1,Unclear or not stated,"We hypothesized that the recurrent inhibition would increase during submaximal compared with maximal anisometric contractions, as previously observed during isometric contractions (24) while remaining higher during eccentric compared with isometric and concentric contractions because recurrent inhibition contributes to the depression in spinal excitability during eccentric MVC (21), and this depression has been reported at low and high forces (16)",unclear,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",14,No,"Sci_Cat majority choice, Effect_size resolved, CRM missed hyp, Pval-resolved-SH not input"
4/13/21 9:22,4/13/21 9:29,Vanessa Yingling,MSSE,HOLMAN,10.1249/MSS.0000000000001975,Testosterone and Resistance Training Improve Muscle Quality in Spinal Cord Injury,Clinical research,No,Yes,1,Full support,Wehypothesized that NMES-RT would maximize the benefits of TRT on parameters of skeletal muscle quality observed in men with complete SCI.,The results indicate its effectiveness in improving muscle quality within an SCI population by increasing peak torque and muscle size while also improving contractile properties.,Yes,Yes,Yes,NCT01652040,No,,No,Yes,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",22,No,"Effect_size resolved, Hyp- SH looking for “hypoth” in discussion, p<0.05 in figures but exact of figures in text so exact"
4/13/21 9:29,4/13/21 9:38,Vanessa Yingling,MSSE,LESZCZYNSKI,10.1249/MSS.0000000000002040,The Effect of Growth Restriction on Voluntary Physical Activity Engagement in Mice,Basic physiology (animal and cell physiology),No,Yes,1,Unclear or not stated,We hypothesize that these established mechanisms relating to the biological regulation of physical activity could elucidate processes by which growth restriction decreases physical activity engagement.,UNCLEAR,Yes,No,No,,No,,Yes,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,No (sample size(s) unclear/unreported),24,No,"Effect_size resolved, Hyp after discussion the ""established mechanisms"" were vague.  Pval_type verified exact, N=24 after much math in head so unclear sample info."
4/13/21 9:39,4/13/21 9:47,Vanessa Yingling,MSSE,MITCHELL,10.1249/MSS.0000000000001960,The Impact of Cycling Cadence on Respiratory and Hemodynamic Responses to Exercise,Applied exercise physiology (human),No,Yes,2,Full support,"we hypothesized thatV˙ O2,V˙ E, neural respiratory drive (estimated using crural diaphragmatic electromyography [EMGdi]), and the Wb would be greatest during the highest cadence conditions.","The main findings are as follows: (i) V˙ O2 and V˙E increased as a function of cadence, and were significantly elevated at 120 rpm; (ii) EMGdi and Wb were significantly greater at 120 rpm relative to lower cadences;",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",11,No,"Sci_Cat majority choice, Effect_size resolved, Vy missed an hyp, after discussion decided on full as EMGdi and Wb greater. N based on number in abstract, some exact p values in results text"
4/13/21 9:47,4/13/21 9:53,Vanessa Yingling,MSSE,MCCORMICK,10.1249/MSS.0000000000002026,The Impact of Morning versus Afternoon Exercise on Iron Absorption in Athletes,Applied exercise physiology (human),No,No,,,,,No,No,No,,No,,No,Yes,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",16,No,P- resolved. P<0.05 in figures were exact in text
4/13/21 9:54,4/13/21 11:31,Vanessa Yingling,MSSE,SYVÄOJA,10.1249/MSS.0000000000002031,The Longitudinal Associations of Fitness and Motor Skills with Academic Achievement,Applied exercise physiology (human),No,Yes,1,Partial support,We predicted that changes in PF would be positively associated with changes in academic achievement and that PF components would independently predict future academic achievement,This 2-yr longitudinal study showed that changes in both aerobic andmuscular fitness were positively associated with changes in academic achievement during adolescence,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",970,No,"Sci_Cat MSSE choice, Effect_size resolved, Hyp agree on partial since future academic achievement not stated. N-resolved using number completed, Table 2 has 0.05 and no exact in text and Table 1 has exact"
4/13/21 11:32,4/13/21 11:38,Vanessa Yingling,MSSE,ZHANG,10.1249/MSS.0000000000002007,Transfer Learning Effects of Biofeedback Running Retraining in Untrained Conditions,Applied exercise physiology (human),No,Yes,1,Full support,"We hypothesized that such training protocol would facilitate the translation of the newly acquired gait pattern to the untrained extremity. After training, runners would be able to reduce the peak tibial shock in the untrained side, and during running at unconstrained speeds","Despite no biofeedback for the untrained limb, runners exhibited lower peak tibial shock bilaterally after gait retraining. In addition, participants managed to demonstrate the new gait pattern within 10% variance of their TS.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",13,Yes,"Sci_Cat majority choice, Hyp- SH looking for “hypoth” in discussion, exact confirmed and n justification, P<=0.002 is exact"
