"","id","journal","author","doi","title","sci_cat","replic","hypo_tested","num_hyp","support","hyp1","hyp2","effect_size","clin_trial","prereg","prereg_link","data_state","open_data","animal","rct","sig_level","sig_test","pval_sig","pval_type","rel_pval","sample_info","n","n_just","team_leader_notes","a_doi","di_sup"
"164","Vanessa_Yingling","MSSE","MIYAMOTO","10.1249/MSS.0000000000002024","Muscle Stiffness of the Vastus Lateralis in Sprinters and Long-Distance Runners","Biomechanics","No","Yes",1,"Partial support","Therefore, we hypothesized that muscle shear wave speed, at least under active conditions, is positively associated with sprinting/running performance in both sprinters and long-distance runners.","We found, using ultrasound SWE, that both passive and active VL shear wave speeds are high in long-distance runners and low in sprinters. This is partly in agreement with our first hypothesis, although significant differences between the CON group and the SPR or LDR group were not always observed.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p < .001","Yes (e.g., total and group sample sizes provided)",63,"Yes","Sci_Cat majority choice, Effect_size resolved, Hyp SH agree with partial although the authors also state this ""this result is opposite to our hypothesis."", apriori samle size calculation was done. VY & CRM missed the 2 other groups.","miyamoto_10.1249/MSS.0000000000002024","Y"
"165","Vanessa_Yingling","MSSE","WASFY","10.1249/MSS.0000000000002022","Myocardial Adaptations to Competitive Swim Training","Applied exercise physiology (human)","No","Yes",2,"Full support","We hypothesized that the volume-loading nature of swimming would result in an eccentric form of LV remodeling defined by LV dilation without significant LV wall thickening","our data establish a causal relationship between competitive swim training and cardiac remodeling characterized by significant dilation of the LV cavity, relatively minimal concomitant LV wall thickening,","No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Partial (some information missing)",17,"No","Sci_Cat majority choice, Effect_size resolved, VY had incorrect sample size. , Hyp- SH looking for “hypoth” in discussion","wasfy_10.1249/MSS.0000000000002022","Y"
"166","Vanessa_Yingling","MSSE","FIORENZA","10.1249/MSS.0000000000001959","Neuromuscular Fatigue andMetabolismduring High-Intensity Intermittent Exercise","Applied exercise physiology (human)","No","Yes",1,"Full support","We hypothesized that the protocol including multiple long-sprints would induce a greater decline in performance and a higher degree of neuromuscular fatigue in association with more marked muscle metabolic perturbations compared with the protocol comprising multiple short-sprints.","Themajor findings of the present study were that the greater impairments in performance attained during multiple longsprint (LS) exercise were associated with a greater preexercise to postexercise decline in MVC and peak twitch force compared with multiple short-sprint (SS) exercise, whereas voluntary activation level decreased similarly in SS and LS.","Yes","No","No",NA,"No",NA,"No","Yes","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",11,"No","Effect_size resolved, Hyp- SH looking for “hypoth” in discussion, N from text or graphs???, based on 0.001 p is exact","fiorenza_10.1249/MSS.0000000000001959","Y"
"167","Vanessa_Yingling","MSSE","EVANS","10.1249/MSS.0000000000002065","No Benefit of Ingestion of a Ketone Monoester Supplement on 10-km Running Performance","Applied exercise physiology (human)","No","No",NA,NA,NA,NA,"Yes","Yes","No",NA,"No",NA,"No","Yes","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",8,"Yes","Sci_Cat MSSE choice, Effect_size resolved, pvalue CRM and VY were literal, RCT agree, considered other studies for sample sizes.","evans_10.1249/MSS.0000000000002065",NA
"168","Vanessa_Yingling","MSSE","MODARRESS-SADEGHI","10.1249/MSS.0000000000001962","Objectively Measured Physical Activity Is Associated with Vertebral Size in Midlife","Clinical research","No","Yes",1,"Full support","We hypothesized that higher levels of moderate to vigorous PA would be associated with larger vertebral CSA.","This study showed a positive association between moderate to vigorous PA and vertebral size in both sexes","Yes","No","No",NA,"No",NA,"No","No","Yes","No",NA,NA,NA,"Yes (e.g., total and group sample sizes provided)",1202,"No","Sci_Cat MSSE choice, Effect_size resolved-Beta coefficients, Methods says sign at 0.05 but no p values in results","modarress-sadeghi_10.1249/MSS.0000000000001962","Y"
"169","Vanessa_Yingling","MSSE","SHAD","10.1249/MSS.0000000000002034","One Week of Step Reduction Lowers Myofibrillar Protein Synthesis Rates in Young Men","Applied exercise physiology (human)","No","Yes",1,"Full support","It was hypothesized that 1 wk of reduced physical activity and increased sedentary time would reduce daily myofibrillar protein synthesis rates.","The major novel finding of the present study was that 1 wk of reduced physical activity and increased sedentary time led to a substantial (~27%) decline in daily myofibrillar protein synthesis rates.","Yes","No","Yes","NCT02624011","No",NA,"No","No","Yes","Yes","Yes","Relative (e.g., p < .05)","p <.05","Yes (e.g., total and group sample sizes provided)",11,"Yes","Sci_Cat majority choice, Effect_size resolved, Hyp SH missed hyp, SH missed pre-reg, Clin_trial based on def agree, N based on previous research","shad_10.1249/MSS.0000000000002034","Y"
"170","Vanessa_Yingling","MSSE","MALTAIS","10.1249/MSS.0000000000002030","One-Year Lifestyle Intervention, Muscle Lipids, and Cardiometabolic Risk","Clinical research","No","Yes",2,"Partial support","we hypothesized that our subjects would undergo a decrease in LAM areas accompanied by improvements in indices of the plasma lipoprotein–lipid profile and glucose-insulin homeostasis.","The relatively low intensity of the physical activity intervention as well as the moderate calorie restriction associated with the nutritional component of the program are two factors explaining the decrease in all LAM values observed in our study despite an increase in physical activity.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",102,"No","Sci_Cat majority choice, Effect_size resolved, Hyp after discussion agreed on partial","maltais_10.1249/MSS.0000000000002030","Y"
"171","Vanessa_Yingling","MSSE","BUSKARD","10.1249/MSS.0000000000002038","Optimal Approach to Load Progressions during Strength Training in Older Adults","Applied exercise physiology (human)","No","No",NA,NA,NA,NA,"Yes","Yes","No",NA,"No",NA,"No","Yes","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",73,"Yes","Sci_Cat majority choice, Effect_size resolved, N based on Fig 1 73, mix since p<0.001 is exact, Pval_sig resolved","buskard_10.1249/MSS.0000000000002038",NA
"172","Vanessa_Yingling","MSSE","HUANG","10.1249/MSS.0000000000001988","Overactivation of the Reward System and Deficient Inhibition in Exercise Addiction","Sport/exercise psychology","No","Yes",2,"Full support","We predicted that exercisers (exercise addicts and regular exercisers) would be more sensitive to exercise-related stimuli than exercise avoiders and that exercisers would exhibit shorter reaction times (RT) in the go task compared with exercise avoiders, and exercise addicts would exhibit lower accuracy (ACC) in impulse no-go task compared with nonaddicts (regular exercisers and exercise avoiders).","Accordingly, sensitivity to exercise-related stimuli among exercise addicts is indicative of overactivation of the reward system, which sup- ports our first hypothesis. Moreover, the same results were ob- served in regular exercisers as well as exercise addicts, which supports our second hypothesis that exposure to exercise is re- lated to increased appetence for exercise-related stimuli through alteration of the brain reward system.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",49,"No","Sci_Cat majority choice, Effect_size resolved, Hyp VY missed support, exact based on p<0.001","huang_10.1249/MSS.0000000000001988","Y"
"173","Vanessa_Yingling","MSSE","FOULKES","10.1249/MSS.0000000000001970","Persistent Impairment in Cardiopulmonary Fitness after Breast Cancer Chemotherapy","Clinical research","No","Yes",1,"Full support","We hypothesize that the acute reductions inV˙ O2peak associated with AC persist beyond therapy, and that this coincides with evolving impairment in cardiac function","we have shown that the sustained reduction inV˙ O2peak observed at 16 months is associated with an evolving impairment in cardiac function that is most evident using exercise measures of cardiac function.","Yes","Yes","Yes","ACTRN12616001602415","No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",17,"No","Sci_Cat majority choice, Effect_size resolved,Hyp- SH looking for “hypoth” in discussion, vy missed prereg in abstract, RCT-non randomized, final N in table and results","foulkes_10.1249/MSS.0000000000001970","Y"
"174","Vanessa_Yingling","MSSE","SHAABAN","10.1249/MSS.0000000000001952","Physical Activity and Cerebral Small Vein Integrity in Older Adults","Applied exercise physiology (human)","No","Yes",1,"Partial support","we hypothesized that the PA intervention would be associated with less morphological change of deep medullary veins (e.g., less tortuosity) and less accrual of white matter hyperintensities (WMH) and microbleeds","The results indicated lower tortuosity and increased numbers of vessels &lt;0.6 mm in diameter in the high PA group versus low PA group","Yes","Yes","No",NA,"No",NA,"No","Yes","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",24,"No","Sci_Cat MSSE choice, Effect_size resolved, Hyp agreed on partial since microbleeds were not lowered. N-resolved using number completed- very confusing in methods but final N in results","shaaban_10.1249/MSS.0000000000001952","Y"
"175","Vanessa_Yingling","MSSE","MESSONNIER","10.1249/MSS.0000000000001993","Physiological Evaluation for Endurance Exercise Prescription in Sickle Cell Disease","Clinical research","No","Yes",3,"Full support","we hypothesized/posited that (i) stopping an incremental exercise as soon as [lactate]b reaches 4 mmol·L−1 does not elicit maximal exertion/exhaustion of patients, drastically decrease SpO2, lead to potentially harmful [lactate]b (&gt;7 mmol·L−1 postexercise) and induce complications; (ii) the proposed protocol is useful to determine LT1, which delineates patients’ physical ability; and (iii) an individually tailored 30-min endurance exercise is feasible for the patients and does not induce major drifts in [lactate]b and SpO2, so that the proposed endurance exercise may appear safe.","The first main finding of the present study was that they proposed strategy of submaximal incremental exercise allowed safe assessment of physical ability in SCD patients.","No","Yes","Yes","NCT02571088","No",NA,"No","No","Yes","No",NA,NA,NA,"Yes (e.g., total and group sample sizes provided)",20,"No","Effect_size resolved, Hyp agreed with CRM on 3 hyp since used (i) Pval_sig resolved no P value in results","messonnier_10.1249/MSS.0000000000001993","Y"
"176","Vanessa_Yingling","MSSE","FERGUSON","10.1249/MSS.0000000000001997","Physiological Responses of Male and Female Race Car Drivers during Competition","Applied exercise physiology (human)","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",12,"No","Sci_Cat majority choice, Effect_size resolved, Pval_sig resolved, exact since p<0.001 is exact","ferguson_10.1249/MSS.0000000000001997",NA
"177","Vanessa_Yingling","MSSE","SUTTERFIELD","10.1249/MSS.0000000000001980","Prediction of Planetary Mission Task Performance for Long-Duration Spaceflight","Applied exercise physiology (human)","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",45,"No","Sci_Cat majority choice, Effect_size resolved, exact based p<0.001","sutterfield_10.1249/MSS.0000000000001980",NA
"178","Vanessa_Yingling","MSSE","JONVIK","10.1249/MSS.0000000000002028","Protein Supplementation Does Not Augment Adaptations to Endurance Exercise Training","Applied exercise physiology (human)","No","Yes",1,"Not supported","We hypothesized that supplementation with protein as opposed to a placebo leads to greater improvements in V˙ O2max and endurance exercise performance after 12 wk of endurance exercise training.","Although the study showed robust improvements inV˙ O2max, 10-km time trial performance, and muscular endurance after 12 wk of endurance exercise training, these adaptations were not further augmented by supplementing ~30 g of protein after exercise and before sleep","Yes","Yes","Yes","NTR6691","No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",60,"Yes","Sci_Cat majority choice, Effect_size resolved, N_just-gpower, Hyp- SH looking for “hypoth” in discussion, SH missed prereg, pvalue CRM and VY were literal, Pval_sig resolved","jonvik_10.1249/MSS.0000000000002028","N"
